#ObjectID	MJD	Range	Phase angle	RA	DE	dRA	dDE	Length	Beta	A*rho	m_abs	m_app	Luminosity	Shadow	Lon	Lat
#	d	m	deg	deg	deg	arcsec / s	arcsec / s	arcsec	--	m2	mag	mag	W	--	deg	deg
00037	60234.365142882	7.498e+06	0.85197	310.66552	54.86360	432.73325	113.42791	3.10661	0.67408	2.52828	30.05798	30.35233	4.142e+14	False	153.77150	55.10113
00038	60234.365142882	7.498e+06	0.75905	318.03434	61.12446	530.65394	62.31737	3.71042	0.67408	2.52828	30.05798	30.29391	4.142e+14	False	161.12156	61.35842
00039	60234.365142882	7.498e+06	0.65858	328.82926	66.79294	566.38397	1.67648	3.93324	0.67408	2.52828	30.05798	30.23760	4.142e+14	False	171.91564	67.02196
00040	60234.365142882	7.499e+06	0.55097	345.22945	71.31977	534.12327	-59.18421	3.73189	0.67408	2.52828	30.05798	30.18535	4.142e+14	False	-171.62620	71.54470
00041	60234.365142882	7.500e+06	0.43789	8.61176	73.72231	438.84764	-110.95287	3.14345	0.67408	2.52828	30.05798	30.13966	4.142e+14	False	-148.07705	73.93966
00042	60234.365142882	7.501e+06	0.32415	34.48821	73.07161	316.10876	-146.39024	2.41917	0.67408	2.52828	30.05798	30.10350	4.142e+14	False	-122.02087	73.27121
00043	60234.365142882	7.502e+06	0.22417	55.08923	69.66074	217.40444	-166.42308	1.90132	0.67408	2.52828	30.05798	30.08010	4.142e+14	False	-101.37169	69.84321
00044	60234.365142882	7.503e+06	0.18107	68.89362	64.58016	154.65267	-177.14589	1.63302	0.67408	2.52828	30.05798	30.07252	4.142e+14	False	-87.59912	64.75524
00045	60234.365142882	7.505e+06	0.23595	78.05909	58.63386	116.58515	-183.12430	1.50755	0.67408	2.52828	30.05798	30.08244	4.142e+14	False	-78.48022	58.80757
00046	60234.365142882	7.506e+06	0.34428	84.46666	52.23155	92.98606	-186.65599	1.44816	0.67408	2.52828	30.05798	30.10917	4.142e+14	False	-72.11450	52.40390
00047	60234.365142882	7.508e+06	0.46645	89.22508	45.57336	77.93136	-188.83261	1.41862	0.67408	2.52828	30.05798	30.15029	4.142e+14	False	-67.39071	45.74011
00048	60234.365142882	7.510e+06	0.58860	92.95973	38.76232	68.20401	-190.19506	1.40316	0.67408	2.52828	30.05798	30.20266	4.142e+14	False	-63.68468	38.91681
00049	60234.365142882	7.512e+06	0.70538	96.03580	31.85572	62.04193	-191.02575	1.39478	0.67408	2.52828	30.05798	30.26293	4.142e+14	False	-60.63277	31.99023
00050	60234.365142882	7.514e+06	0.81443	98.67860	24.88811	58.47432	-191.47631	1.39032	0.67408	2.52828	30.05798	30.32800	4.142e+14	False	-58.01092	24.99490
00051	60234.365142882	7.515e+06	0.91482	101.03630	17.88139	56.99323	-191.62528	1.38834	0.67408	2.52828	30.05798	30.39524	4.142e+14	False	-55.67192	17.95357
00052	60234.365142882	7.517e+06	1.00640	103.21309	10.85109	57.39938	-191.50384	1.38834	0.67408	2.52828	30.05798	30.46259	4.142e+14	False	-53.51227	10.88324
00004	60234.365142882	7.517e+06	1.94131	154.65509	10.94095	57.12349	-191.58147	1.38831	0.67408	2.52828	30.05798	31.41120	4.142e+14	False	-2.08367	10.88324
00005	60234.365142882	7.518e+06	1.97526	156.72196	3.89590	59.43598	-191.18923	1.39038	0.67408	2.52828	30.05798	31.44972	4.142e+14	False	-0.02436	3.79732
00006	60234.365142882	7.520e+06	1.98655	158.75367	-3.15189	63.99349	-190.47591	1.39541	0.67408	2.52828	30.05798	31.46247	4.142e+14	False	2.00097	-3.29245
00007	60234.365142882	7.521e+06	1.98152	160.81254	-10.19338	71.46654	-189.34006	1.40541	0.67408	2.52828	30.05798	31.45679	4.142e+14	False	4.05446	-10.37461
00008	60234.365142882	7.521e+06	1.96457	162.96422	-17.21948	83.09424	-187.58927	1.42479	0.67408	2.52828	30.05798	31.43762	4.142e+14	False	6.20173	-17.43771
00009	60234.365142882	7.522e+06	1.93878	165.28579	-24.21903	101.12142	-184.86144	1.46327	0.67408	2.52828	30.05798	31.40833	4.142e+14	False	8.51994	-24.46846
00010	60234.365142882	7.522e+06	1.90635	167.87725	-31.17776	129.67090	-180.44727	1.54310	0.67408	2.52828	30.05798	31.37130	4.142e+14	False	11.10941	-31.45086
00011	60234.365142882	7.522e+06	1.86883	170.87935	-38.07518	176.25913	-172.88258	1.71453	0.67408	2.52828	30.05798	31.32832	4.142e+14	False	14.11154	-38.36323
00012	60234.365142882	7.522e+06	1.82737	174.50434	-44.87935	252.65956	-159.09317	2.07344	0.67408	2.52828	30.05798	31.28076	4.142e+14	False	17.73992	-45.17299
00013	60234.365142882	7.522e+06	1.78281	179.09359	-51.53766	365.16440	-133.54151	2.70012	0.67408	2.52828	30.05798	31.22972	4.142e+14	False	22.33862	-51.82751
00014	60234.365142882	7.522e+06	1.73580	185.22775	-57.95609	483.60895	-91.21994	3.41762	0.67408	2.52828	30.05798	31.17612	4.142e+14	False	28.49401	-58.23319
00015	60234.365142882	7.521e+06	1.68681	193.93397	-63.95345	555.15379	-34.90826	3.86285	0.67408	2.52828	30.05798	31.12072	4.142e+14	False	37.24538	-64.20933
00016	60234.365142882	7.520e+06	1.63621	206.98202	-69.16004	559.84755	26.68293	3.89224	0.67408	2.52828	30.05798	31.06415	4.142e+14	False	50.38532	-69.38556
00017	60234.365142882	7.519e+06	1.58429	226.61471	-72.83691	497.13399	84.31095	3.50162	0.67408	2.52828	30.05798	31.00698	4.142e+14	False	70.17175	-73.01954
00018	60234.365142882	7.519e+06	1.53129	252.14761	-73.89668	382.42734	128.99908	2.80276	0.67408	2.52828	30.05798	30.94967	4.142e+14	False	95.83048	-74.02469
00019	60234.365142882	7.518e+06	1.47739	276.28377	-71.87203	266.18185	156.74783	2.14518	0.67408	2.52828	30.05798	30.89264	4.142e+14	False	119.93352	-71.95519
00020	60234.365142882	7.517e+06	1.42273	293.59091	-67.58226	184.75297	171.85515	1.75226	0.67408	2.52828	30.05798	30.83621	4.142e+14	False	137.13428	-67.64584
00021	60234.365142882	7.515e+06	1.36743	304.98535	-62.05067	134.84026	180.11899	1.56250	0.67408	2.52828	30.05798	30.78070	4.142e+14	False	148.43996	-62.11153
00022	60234.365142882	7.514e+06	1.31161	312.70644	-55.87569	104.36315	184.92311	1.47458	0.67408	2.52828	30.05798	30.72635	4.142e+14	False	156.10057	-55.93914
00023	60234.365142882	7.513e+06	1.25534	318.25566	-49.34958	85.20371	187.88866	1.43267	0.67408	2.52828	30.05798	30.67339	4.142e+14	False	161.60902	-49.41381
00024	60234.365142882	7.512e+06	1.19870	322.48512	-42.61774	72.87662	189.79565	1.41185	0.67408	2.52828	30.05798	30.62198	4.142e+14	False	165.81000	-42.67705
00025	60234.365142882	7.511e+06	1.14176	325.88078	-35.75798	64.94460	191.03905	1.40123	0.67408	2.52828	30.05798	30.57231	4.142e+14	False	169.18488	-35.80483
00026	60234.365142882	7.510e+06	1.08456	328.73354	-28.81484	60.06478	191.82752	1.39591	0.67408	2.52828	30.05798	30.52449	4.142e+14	False	172.02186	-28.84112
00027	60234.365142882	7.509e+06	1.02718	331.22794	-21.81627	57.50732	192.27135	1.39366	0.67408	2.52828	30.05798	30.47865	4.142e+14	False	174.50384	-21.81432
00028	60234.365142882	7.507e+06	0.96966	333.48911	-14.78076	56.92031	192.42245	1.39350	0.67408	2.52828	30.05798	30.43489	4.142e+14	False	176.75495	-14.74411
00029	60234.365142882	7.506e+06	0.91205	335.60835	-7.72172	58.22685	192.29126	1.39523	0.67408	2.52828	30.05798	30.39329	4.142e+14	False	178.86586	-7.64569
00030	60234.365142882	7.505e+06	0.85441	337.65828	-0.65010	61.60347	191.85032	1.39929	0.67408	2.52828	30.05798	30.35395	4.142e+14	False	-179.09122	-0.53219
00031	60234.365142882	7.504e+06	0.79680	339.70313	6.42465	67.53070	191.02605	1.40702	0.67408	2.52828	30.05798	30.31692	4.142e+14	False	-177.05231	6.58449
00032	60234.365142882	7.503e+06	0.73930	341.80652	13.49312	76.93930	189.67455	1.42143	0.67408	2.52828	30.05798	30.28227	4.142e+14	False	-174.95388	13.69249
00033	60234.365142882	7.501e+06	0.68200	344.03921	20.54453	91.52350	187.52720	1.44909	0.67408	2.52828	30.05798	30.25008	4.142e+14	False	-172.72514	20.77869
00034	60234.365142882	7.500e+06	0.62504	346.48890	27.56593	114.38044	184.06961	1.50495	0.67408	2.52828	30.05798	30.22041	4.142e+14	False	-170.27824	27.82813
00035	60234.365142882	7.500e+06	0.56863	349.27418	34.53924	151.23126	178.26458	1.62341	0.67408	2.52828	30.05798	30.19335	4.142e+14	False	-167.49410	34.82121
00036	60234.365142882	7.499e+06	0.51307	352.56851	41.43824	212.08288	167.92436	1.87857	0.67408	2.52828	30.05798	30.16898	4.142e+14	False	-164.19833	41.73073
00037	60234.365142882	7.498e+06	0.45893	356.64282	48.22116	308.76473	148.63750	2.37971	0.67408	2.52828	30.05798	30.14743	4.142e+14	False	-160.11808	48.51458
00038	60234.365142882	7.498e+06	0.40717	1.94659	54.81614	432.02349	114.21772	3.10324	0.67408	2.52828	30.05798	30.12891	4.142e+14	False	-154.79990	55.10113
00039	60234.365142882	7.498e+06	0.35962	9.26521	61.09066	531.17941	63.16892	3.71474	0.67408	2.52828	30.05798	30.11370	4.142e+14	False	-147.44984	61.35842
00040	60234.365142882	7.498e+06	0.31962	19.99322	66.78009	567.91619	2.43821	3.94390	0.67408	2.52828	30.05798	30.10226	4.142e+14	False	-136.65576	67.02196
00041	60234.365142882	7.499e+06	0.29315	36.32507	71.33942	536.32017	-58.62565	3.74663	0.67408	2.52828	30.05798	30.09539	4.142e+14	False	-120.19760	71.54470
00042	60234.365142882	7.500e+06	0.28924	59.71273	73.78498	441.09544	-110.67247	3.15811	0.67408	2.52828	30.05798	30.09442	4.142e+14	False	-96.64845	73.93966
00043	60234.365142882	7.501e+06	0.31759	85.72421	73.16972	317.55645	-146.34392	2.42816	0.67408	2.52828	30.05798	30.10172	4.142e+14	False	-70.59227	73.27121
00044	60234.365142882	7.502e+06	0.38477	106.46355	69.77315	218.00126	-166.48284	1.90487	0.67408	2.52828	30.05798	30.12153	4.142e+14	False	-49.94309	69.84321
00045	60234.365142882	7.503e+06	0.49504	120.33782	64.69409	154.79560	-177.23348	1.63414	0.67408	2.52828	30.05798	30.16156	4.142e+14	False	-36.17052	64.75524
00046	60234.365142882	7.505e+06	0.65399	129.52954	58.74514	116.52944	-183.21333	1.50786	0.67408	2.52828	30.05798	30.23520	4.142e+14	False	-27.05162	58.80757
00047	60234.365142882	7.506e+06	0.86567	135.94400	52.33929	92.84418	-186.74009	1.44824	0.67408	2.52828	30.05798	30.36146	4.142e+14	False	-20.68590	52.40390
00048	60234.365142882	7.508e+06	1.11967	140.70118	45.67758	77.74955	-188.91144	1.41865	0.67408	2.52828	30.05798	30.55359	4.142e+14	False	-15.96211	45.74011
00049	60234.365142882	7.510e+06	1.37993	144.43106	38.86328	68.00069	-190.26995	1.40317	0.67408	2.52828	30.05798	30.79311	4.142e+14	False	-12.25608	38.91681
00050	60234.365142882	7.512e+06	1.60271	147.50076	31.95368	61.82334	-191.09841	1.39479	0.67408	2.52828	30.05798	31.02716	4.142e+14	False	-9.20417	31.99023
00051	60234.365142882	7.514e+06	1.76695	150.13639	24.98326	58.24077	-191.54858	1.39033	0.67408	2.52828	30.05798	31.21159	4.142e+14	False	-6.58232	24.99490
00052	60234.365142882	7.515e+06	1.87578	152.48641	17.97386	56.74153	-191.69912	1.38834	0.67408	2.52828	30.05798	31.33629	4.142e+14	False	-4.24332	17.95357
00053	60234.365142882	7.517e+06	1.94131	154.65509	10.94095	57.12349	-191.58147	1.38831	0.67408	2.52828	30.05798	31.41120	4.142e+14	False	-2.08367	10.88324
00005	60234.365142882	7.517e+06	2.40355	206.10555	10.94189	56.73143	-191.69462	1.38829	0.67408	2.52828	30.05798	31.87451	4.142e+14	False	49.34483	10.88324
00006	60234.365142882	7.518e+06	2.32820	208.15812	3.89272	59.03274	-191.30651	1.39033	0.67408	2.52828	30.05798	31.81249	4.142e+14	False	51.40414	3.79732
00007	60234.365142882	7.520e+06	2.25298	210.17578	-3.15910	63.56784	-190.60143	1.39529	0.67408	2.52828	30.05798	31.74383	4.142e+14	False	53.42947	-3.29245
00008	60234.365142882	7.521e+06	2.17855	212.22050	-10.20467	71.00592	-189.47899	1.40518	0.67408	2.52828	30.05798	31.67025	4.142e+14	False	55.48296	-10.37461
00009	60234.365142882	7.521e+06	2.10503	214.35755	-17.23502	82.58484	-187.74866	1.42437	0.67408	2.52828	30.05798	31.59317	4.142e+14	False	57.63023	-17.43771
00010	60234.365142882	7.522e+06	2.03238	216.66361	-24.23913	100.55106	-185.05137	1.46254	0.67408	2.52828	30.05798	31.51376	4.142e+14	False	59.94844	-24.46846
00011	60234.365142882	7.522e+06	1.96050	219.23823	-31.20291	129.04236	-180.68234	1.54189	0.67408	2.52828	30.05798	31.43301	4.142e+14	False	62.53791	-31.45086
00012	60234.365142882	7.522e+06	1.88927	222.22161	-38.10611	175.63978	-173.18181	1.71292	0.67408	2.52828	30.05798	31.35176	4.142e+14	False	65.54004	-38.36323
00013	60234.365142882	7.522e+06	1.81861	225.82540	-44.91715	252.32747	-159.46793	2.07288	0.67408	2.52828	30.05798	31.27071	4.142e+14	False	69.16842	-45.17299
00014	60234.365142882	7.522e+06	1.74840	230.39050	-51.58394	365.74006	-133.94605	2.70484	0.67408	2.52828	30.05798	31.19046	4.142e+14	False	73.76712	-51.82751
00015	60234.365142882	7.522e+06	1.67858	236.49808	-58.01324	485.36325	-91.51747	3.42997	0.67408	2.52828	30.05798	31.11147	4.142e+14	False	79.92251	-58.23319
00016	60234.365142882	7.521e+06	1.60908	245.17987	-64.02488	557.48227	-34.99308	3.87902	0.67408	2.52828	30.05798	31.03416	4.142e+14	False	88.67388	-64.20933
00017	60234.365142882	7.520e+06	1.53983	258.22444	-69.24973	562.15698	26.83092	3.90831	0.67408	2.52828	30.05798	30.95883	4.142e+14	False	101.81382	-69.38556
00018	60234.365142882	7.519e+06	1.47078	277.92511	-72.94515	498.86280	84.66483	3.51386	0.67408	2.52828	30.05798	30.88574	4.142e+14	False	121.60025	-73.01954
00019	60234.365142882	7.519e+06	1.40188	303.62482	-74.00997	382.97514	129.45406	2.80738	0.67408	2.52828	30.05798	30.81509	4.142e+14	False	147.25898	-74.02469
00020	60234.365142882	7.518e+06	1.33308	327.89368	-71.96961	265.77411	157.16285	2.14420	0.67408	2.52828	30.05798	30.74705	4.142e+14	False	171.36202	-71.95519
00021	60234.365142882	7.517e+06	1.26435	345.22723	-67.65777	184.04949	172.18121	1.75023	0.67408	2.52828	30.05798	30.68174	4.142e+14	False	-171.43722	-67.64584
00022	60234.365142882	7.515e+06	1.19564	356.60025	-62.10780	134.14607	180.37091	1.56102	0.67408	2.52828	30.05798	30.61926	4.142e+14	False	-160.13154	-62.11153
00023	60234.365142882	7.514e+06	1.12692	4.29079	-55.91906	103.74642	185.12368	1.47370	0.67408	2.52828	30.05798	30.55970	4.142e+14	False	-152.47093	-55.93914
00024	60234.365142882	7.513e+06	1.05815	9.81141	-49.38257	84.66231	188.05489	1.43218	0.67408	2.52828	30.05798	30.50312	4.142e+14	False	-146.96248	-49.41381
00025	60234.365142882	7.512e+06	0.98930	14.01608	-42.64260	72.39414	189.93902	1.41158	0.67408	2.52828	30.05798	30.44958	4.142e+14	False	-142.76150	-42.67705
00026	60234.365142882	7.511e+06	0.92031	17.39034	-35.77623	64.50435	191.16737	1.40109	0.67408	2.52828	30.05798	30.39912	4.142e+14	False	-139.38662	-35.80483
00027	60234.365142882	7.510e+06	0.85116	20.22435	-28.82748	59.65240	191.94644	1.39585	0.67408	2.52828	30.05798	30.35180	4.142e+14	False	-136.54964	-28.84112
00028	60234.365142882	7.509e+06	0.78179	22.70192	-21.82398	57.11057	192.38522	1.39363	0.67408	2.52828	30.05798	30.30765	4.142e+14	False	-134.06766	-21.81432
00029	60234.365142882	7.507e+06	0.71216	24.94760	-14.78399	56.52823	192.53501	1.39348	0.67408	2.52828	30.05798	30.26674	4.142e+14	False	-131.81655	-14.74411
00030	60234.365142882	7.506e+06	0.64220	27.05221	-7.72075	57.82894	192.40609	1.39520	0.67408	2.52828	30.05798	30.22910	4.142e+14	False	-129.70564	-7.64569
00031	60234.365142882	7.505e+06	0.57185	29.08795	-0.64507	61.18886	191.97126	1.39922	0.67408	2.52828	30.05798	30.19483	4.142e+14	False	-127.66272	-0.53219
00032	60234.365142882	7.504e+06	0.50101	31.11867	6.43373	67.08737	191.15771	1.40686	0.67408	2.52828	30.05798	30.16399	4.142e+14	False	-125.62381	6.58449
00033	60234.365142882	7.503e+06	0.42959	33.20766	13.50635	76.45375	189.82299	1.42112	0.67408	2.52828	30.05798	30.13669	4.142e+14	False	-123.52538	13.69249
00034	60234.365142882	7.501e+06	0.35748	35.42528	20.56215	90.98179	187.70094	1.44853	0.67408	2.52828	30.05798	30.11306	4.142e+14	False	-121.29664	20.77869
00035	60234.365142882	7.500e+06	0.28454	37.85879	27.58833	113.77476	184.28101	1.50398	0.67408	2.52828	30.05798	30.09327	4.142e+14	False	-118.84974	27.82813
00036	60234.365142882	7.500e+06	0.21070	40.62629	34.56704	150.58690	178.53109	1.62194	0.67408	2.52828	30.05798	30.07757	4.142e+14	False	-116.06560	34.82121
00037	60234.365142882	7.499e+06	0.13620	43.90062	41.47233	211.55092	168.26453	1.87714	0.67408	2.52828	30.05798	30.06627	4.142e+14	False	-112.76983	41.73073
00038	60234.365142882	7.498e+06	0.06415	47.95215	48.26288	308.81778	149.04193	2.38127	0.67408	2.52828	30.05798	30.05984	4.142e+14	False	-108.68958	48.51458
00039	60234.365142882	7.498e+06	0.04624	53.23016	54.86748	433.25652	114.58664	3.11218	0.67408	2.52828	30.05798	30.05895	4.142e+14	False	-103.37140	55.10113
00040	60234.365142882	7.498e+06	0.11944	60.52200	61.15455	533.32673	63.36189	3.72970	0.67408	2.52828	30.05798	30.06438	4.142e+14	False	-96.02134	61.35842
00041	60234.365142882	7.498e+06	0.20792	71.23219	66.86046	570.29494	2.40005	3.96042	0.67408	2.52828	30.05798	30.07707	4.142e+14	False	-85.22726	67.02196
00042	60234.365142882	7.499e+06	0.30630	87.58951	71.43936	538.40794	-58.88952	3.76124	0.67408	2.52828	30.05798	30.09873	4.142e+14	False	-68.76910	71.54470
00043	60234.365142882	7.500e+06	0.41842	111.10358	73.89863	442.24092	-111.09946	3.16655	0.67408	2.52828	30.05798	30.13276	4.142e+14	False	-45.21995	73.93966
00044	60234.365142882	7.501e+06	0.55285	137.28604	73.27657	317.50613	-146.79115	2.42914	0.67408	2.52828	30.05798	30.18619	4.142e+14	False	-19.16377	73.27121
00045	60234.365142882	7.502e+06	0.72688	158.09736	69.85878	217.37216	-166.85065	1.90295	0.67408	2.52828	30.05798	30.27510	4.142e+14	False	1.48541	69.84321
00046	60234.365142882	7.503e+06	0.97585	171.96497	64.75912	154.07970	-177.51682	1.63235	0.67408	2.52828	30.05798	30.43949	4.142e+14	False	15.25798	64.75524
00047	60234.365142882	7.505e+06	1.35996	181.12781	58.79436	115.87551	-183.43513	1.50673	0.67408	2.52828	30.05798	30.77333	4.142e+14	False	24.37688	58.80757
00048	60234.365142882	7.506e+06	1.88256	187.51223	52.37672	92.27055	-186.92045	1.44760	0.67408	2.52828	30.05798	31.34406	4.142e+14	False	30.74260	52.40390
00049	60234.365142882	7.508e+06	2.32579	192.24285	45.70596	77.24305	-189.06420	1.41830	0.67408	2.52828	30.05798	31.81039	4.142e+14	False	35.46639	45.74011
00050	60234.365142882	7.510e+06	2.53714	195.94989	38.88443	67.54399	-190.40440	1.40298	0.67408	2.52828	30.05798	31.96533	4.142e+14	False	39.17242	38.91681
00051	60234.365142882	7.512e+06	2.57855	198.99975	31.96880	61.40094	-191.22105	1.39470	0.67408	2.52828	30.05798	31.98816	4.142e+14	False	42.22433	31.99023
00052	60234.365142882	7.514e+06	2.54163	201.61778	24.99317	57.83958	-191.66425	1.39029	0.67408	2.52828	30.05798	31.96793	4.142e+14	False	44.84618	24.99490
00053	60234.365142882	7.515e+06	2.47687	203.95180	17.97911	56.35015	-191.81175	1.38832	0.67408	2.52828	30.05798	31.92755	4.142e+14	False	47.18518	17.95357
00054	60234.365142882	7.517e+06	2.40355	206.10555	10.94189	56.73143	-191.69462	1.38829	0.67408	2.52828	30.05798	31.87451	4.142e+14	False	49.34483	10.88324
00006	60234.365142882	7.517e+06	1.67502	257.54791	10.85320	56.51823	-191.75823	1.38829	0.67408	2.52828	30.05798	31.10747	4.142e+14	False	100.77343	10.88324
00007	60234.365142882	7.518e+06	1.66717	259.59126	3.80151	58.83859	-191.36885	1.39035	0.67408	2.52828	30.05798	31.09867	4.142e+14	False	102.83274	3.79732
00008	60234.365142882	7.520e+06	1.65414	261.60064	-3.25267	63.39208	-190.66402	1.39532	0.67408	2.52828	30.05798	31.08411	4.142e+14	False	104.85807	-3.29245
00009	60234.365142882	7.521e+06	1.63683	263.63780	-10.30051	70.85262	-189.54311	1.40523	0.67408	2.52828	30.05798	31.06484	4.142e+14	False	106.91156	-10.37461
00010	60234.365142882	7.521e+06	1.61596	265.76790	-17.33311	82.46667	-187.81517	1.42446	0.67408	2.52828	30.05798	31.04174	4.142e+14	False	109.05883	-17.43771
00011	60234.365142882	7.522e+06	1.59209	268.06757	-24.33949	100.49884	-185.11998	1.46278	0.67408	2.52828	30.05798	31.01550	4.142e+14	False	111.37704	-24.46846
00012	60234.365142882	7.522e+06	1.56569	270.63649	-31.30561	129.12813	-180.74915	1.54261	0.67408	2.52828	30.05798	30.98673	4.142e+14	False	113.96651	-31.45086
00013	60234.365142882	7.522e+06	1.53713	273.61520	-38.21127	176.02935	-173.23161	1.71509	0.67408	2.52828	30.05798	30.95593	4.142e+14	False	116.96864	-38.36323
00014	60234.365142882	7.522e+06	1.50674	277.21621	-45.02490	253.35042	-159.45278	2.07883	0.67408	2.52828	30.05798	30.92353	4.142e+14	False	120.59702	-45.17299
00015	60234.365142882	7.522e+06	1.47479	281.78231	-51.69435	367.68369	-133.75616	2.71706	0.67408	2.52828	30.05798	30.88992	4.142e+14	False	125.19572	-51.82751
00016	60234.365142882	7.522e+06	1.44150	287.89912	-58.12611	487.70285	-91.04663	3.44534	0.67408	2.52828	30.05798	30.85543	4.142e+14	False	131.35111	-58.23319
00017	60234.365142882	7.521e+06	1.40708	296.60866	-64.13904	559.34482	-34.27057	3.89162	0.67408	2.52828	30.05798	30.82034	4.142e+14	False	140.10248	-64.20933
00018	60234.365142882	7.520e+06	1.37170	309.72170	-69.36090	563.13454	27.69734	3.91538	0.67408	2.52828	30.05798	30.78492	4.142e+14	False	153.24242	-69.38556
00019	60234.365142882	7.519e+06	1.33550	329.55644	-73.04098	498.66222	85.54058	3.51351	0.67408	2.52828	30.05798	30.74940	4.142e+14	False	173.02885	-73.01954
00020	60234.365142882	7.519e+06	1.29863	355.39435	-74.06931	381.67988	130.17714	2.80048	0.67408	2.52828	30.05798	30.71397	4.142e+14	False	-161.31242	-74.02469
00021	60234.365142882	7.518e+06	1.26120	19.67038	-71.98360	264.24514	157.66022	2.13684	0.67408	2.52828	30.05798	30.67881	4.142e+14	False	-137.20938	-71.95519
00022	60234.365142882	7.517e+06	1.22331	36.92890	-67.63745	182.82880	172.50705	1.74560	0.67408	2.52828	30.05798	30.64407	4.142e+14	False	-120.00862	-67.64584
00023	60234.365142882	7.515e+06	1.18505	48.22910	-62.06579	133.25238	180.59354	1.55856	0.67408	2.52828	30.05798	30.60989	4.142e+14	False	-108.70294	-62.11153
00024	60234.365142882	7.514e+06	1.14651	55.86632	-55.86327	103.08412	185.28567	1.47244	0.67408	2.52828	30.05798	30.57638	4.142e+14	False	-101.04233	-55.93914
00025	60234.365142882	7.513e+06	1.10776	61.34911	-49.31749	84.15331	188.17991	1.43152	0.67408	2.52828	30.05798	30.54363	4.142e+14	False	-95.53388	-49.41381
00026	60234.365142882	7.512e+06	1.06885	65.52620	-42.57085	71.98745	190.04056	1.41124	0.67408	2.52828	30.05798	30.51172	4.142e+14	False	-91.33290	-42.67705
00027	60234.365142882	7.511e+06	1.02983	68.87955	-35.69939	64.16761	191.25352	1.40091	0.67408	2.52828	30.05798	30.48072	4.142e+14	False	-87.95802	-35.80483
00028	60234.365142882	7.510e+06	0.99072	71.69705	-28.74657	59.36478	192.02236	1.39576	0.67408	2.52828	30.05798	30.45065	4.142e+14	False	-85.12104	-28.84112
00029	60234.365142882	7.509e+06	0.95153	74.16113	-21.73968	56.85836	192.45445	1.39360	0.67408	2.52828	30.05798	30.42156	4.142e+14	False	-82.63906	-21.81432
00030	60234.365142882	7.507e+06	0.91224	76.39542	-14.69675	56.30241	192.60011	1.39348	0.67408	2.52828	30.05798	30.39343	4.142e+14	False	-80.38795	-14.74411
00031	60234.365142882	7.506e+06	0.87280	78.49013	-7.63087	57.62393	192.46905	1.39521	0.67408	2.52828	30.05798	30.36625	4.142e+14	False	-78.27704	-7.64569
00032	60234.365142882	7.505e+06	0.83313	80.51709	-0.55275	61.00217	192.03375	1.39924	0.67408	2.52828	30.05798	30.34000	4.142e+14	False	-76.23412	-0.53219
00033	60234.365142882	7.504e+06	0.79309	82.53985	6.52835	66.92037	191.22115	1.40689	0.67408	2.52828	30.05798	30.31461	4.142e+14	False	-74.19521	6.58449
00034	60234.365142882	7.503e+06	0.75248	84.62154	13.60324	76.31410	189.88853	1.42118	0.67408	2.52828	30.05798	30.29001	4.142e+14	False	-72.09678	13.69249
00035	60234.365142882	7.501e+06	0.71108	86.83243	20.66130	90.88964	187.76904	1.44868	0.67408	2.52828	30.05798	30.26613	4.142e+14	False	-69.86804	20.77869
00036	60234.365142882	7.500e+06	0.66863	89.25981	27.68978	113.77799	184.35007	1.50440	0.67408	2.52828	30.05798	30.24291	4.142e+14	False	-67.42114	27.82813
00037	60234.365142882	7.500e+06	0.62496	92.02200	34.67090	150.79759	178.59294	1.62321	0.67408	2.52828	30.05798	30.22037	4.142e+14	False	-64.63700	34.82121
00038	60234.365142882	7.499e+06	0.58030	95.29239	41.57872	212.21727	168.29074	1.88088	0.67408	2.52828	30.05798	30.19876	4.142e+14	False	-61.34123	41.73073
00039	60234.365142882	7.498e+06	0.53605	99.34264	48.37194	310.32262	148.95303	2.39041	0.67408	2.52828	30.05798	30.17878	4.142e+14	False	-57.26098	48.51458
00040	60234.365142882	7.498e+06	0.49668	104.62498	54.97918	435.53602	114.25422	3.12689	0.67408	2.52828	30.05798	30.16222	4.142e+14	False	-51.94280	55.10113
00041	60234.365142882	7.498e+06	0.47358	111.93365	61.26835	535.49185	62.74564	3.74413	0.67408	2.52828	30.05798	30.15305	4.142e+14	False	-44.59274	61.35842
00042	60234.365142882	7.498e+06	0.48900	122.68908	66.97399	571.72673	1.58512	3.97034	0.67408	2.52828	30.05798	30.15913	4.142e+14	False	-33.79866	67.02196
00043	60234.365142882	7.499e+06	0.56894	139.14850	71.54484	538.79764	-59.78201	3.76461	0.67408	2.52828	30.05798	30.19349	4.142e+14	False	-17.34050	71.54470
00044	60234.365142882	7.500e+06	0.71929	162.81775	73.97782	441.38777	-111.91427	3.16219	0.67408	2.52828	30.05798	30.27077	4.142e+14	False	6.20865	73.93966
00045	60234.365142882	7.501e+06	0.91410	189.07695	73.31126	315.97139	-147.39326	2.42124	0.67408	2.52828	30.05798	30.39473	4.142e+14	False	32.26483	73.27121
00046	60234.365142882	7.502e+06	1.11218	209.83664	69.85261	215.98566	-167.24677	1.89701	0.67408	2.52828	30.05798	30.54731	4.142e+14	False	52.91401	69.84321
